long,lat,hectare,date,age,primary_fur_color
-73.9537356145842,40.7917273773486,35I,10062018,Adult,Gray
-73.9638167248251,40.7776485679354,18I,10072018,Adult,Cinnamon
-73.9615500510038,40.7920799263699,32C,10132018,Adult,Gray
-73.9801636400744,40.7690192055926,02A,10102018,Adult,Gray
-73.9589627056561,40.7847591558491,26I,10102018,Adult,Gray
-73.9700148248402,40.7787780193358,16D,10102018,Adult,Gray
-73.9807898224726,40.768215817511,01A,10142018,Adult,Cinnamon
-73.9700100617602,40.7815739959357,19B,10182018,Adult,Gray
-73.9794481602391,40.770638572864,04A,10072018,Adult,Gray
-73.9698032734704,40.7782343912417,16D,10072018,Adult,Gray
-73.9671147090087,40.7772624641112,16G,10102018,Adult,Gray
-73.9707274055755,40.7723889080377,10G,10172018,Adult,Gray
-73.972087127535,40.776237268628,13C,10102018,Adult,Gray
-73.9551923408239,40.7968302661402,40E,10172018,Adult,Gray
-73.96393252683,40.7808289765857,21G,10142018,Adult,Gray
-73.9690498876944,40.7700011818847,08I,10062018,Adult,Gray
-73.9580105174865,40.7974468322692,39C,10062018,Adult,Gray
-73.9615926031253,40.7944223235385,35B,10132018,Adult,Gray
-73.9696517826558,40.7769658302844,14E,10082018,Adult,Gray
-73.958060992131,40.7907158878729,32F,10122018,Adult,Gray
-73.9691318044969,40.7709801974696,09I,10142018,Adult,Cinnamon
-73.9677500862135,40.7726060987821,11I,10122018,Adult,Gray
-73.9688173465755,40.7782009764626,16E,10142018,Adult,Gray
-73.9643538221947,40.7917565604735,31A,10172018,Juvenile,Cinnamon
-73.9630820577441,40.7821632293136,22G,10182018,Adult,Gray
-73.9750688083336,40.7665584681025,02F,10142018,Adult,Gray
-73.9768674812942,40.7735232648872,08B,10122018,Adult,Gray
-73.9659118189359,40.7765739928504,15H,10132018,Adult,Gray
-73.9640588919446,40.790044098464,29B,10102018,Adult,Gray
-73.956289117157,40.7953393993803,38E,10102018,Adult,Gray
-73.9773529368499,40.7728750685699,07B,10082018,Adult,Gray
-73.9725961508316,40.7795720444974,16A,10192018,Juvenile,Gray
-73.9567255763265,40.7936331899263,36F,10172018,Adult,Gray
-73.9766541879006,40.7674077265375,02E,10102018,Adult,Cinnamon
-73.9735655529245,40.7716072681474,07E,10132018,Adult,Gray
-73.9770718586754,40.7729752391435,07B,10082018,Adult,Gray
-73.95744422055,40.7961046528557,38D,10172018,Adult,Cinnamon
-73.9744906832678,40.7699948746776,06E,10102018,Adult,Cinnamon
-73.967832992543,40.7783669913408,17E,10182018,Adult,Gray
-73.968004352343,40.7726669278308,11I,10122018,Adult,Gray
-73.9691424997919,40.780542852496,18C,10182018,Adult,Gray
-73.9615602805554,40.7945662185621,35A,10132018,Adult,Gray
-73.9624184586031,40.7921524868211,32B,10172018,Adult,Gray
-73.974275954985,40.7754723879307,11B,10072018,Adult,Gray
-73.9546042927016,40.7898133734952,33I,10062018,Adult,Gray
-73.9719068478565,40.7789062312585,15B,10142018,Adult,Gray
-73.9564741038174,40.7938845572816,36F,10172018,Adult,Gray
-73.9681671864047,40.7753770538635,14G,10122018,Adult,Cinnamon
-73.9665763797607,40.7761316400012,15H,10132018,Adult,Gray
-73.9547785081171,40.789612183711,33I,10082018,Adult,Gray
-73.979381450452,40.7709033697887,04A,10072018,Adult,Gray
-73.9615643742864,40.7944678447843,35B,10132018,Adult,Gray
-73.980048119915,40.7676638655026,01B,10122018,Adult,Gray
-73.9709897849823,40.768627964006,06H,10082018,Adult,Cinnamon
-73.9699188544459,40.7772180370053,15E,10082018,Adult,Gray
-73.9648167334089,40.7811164976329,20F,10072018,Adult,Gray
-73.9551625272308,40.791193071916,34H,10062018,Adult,Gray
-73.9631005470369,40.7885494057193,28D,10122018,Adult,Cinnamon
-73.9528682507794,40.7925807808307,36I,10072018,Adult,Gray
-73.971314838366,40.774951285041,12E,10172018,Adult,Gray
-73.9715977170548,40.7742172650622,11E,10132018,Adult,Gray
-73.9673924060436,40.7788781851716,17F,10072018,Adult,Cinnamon
-73.9746934810667,40.7659431884158,02G,10072018,Adult,Gray
-73.9735547926323,40.7723420076108,08D,10072018,Adult,Gray
-73.9570528770427,40.7990973804149,41B,10102018,Adult,Cinnamon
-73.9738611257716,40.7737246779587,10D,10082018,Adult,Gray
-73.9586570546871,40.796349417475,38C,10192018,Adult,Gray
-73.9639505810228,40.789573183584,29B,10102018,Adult,Cinnamon
-73.9710207438538,40.7682187144432,05I,10102018,Adult,Gray
-73.957138794884,40.7985389822719,40C,10172018,Adult,Gray
-73.9714465493257,40.7772135587308,14C,10062018,Adult,Gray
-73.9618064639153,40.792158440043,32C,10132018,Adult,Gray
-73.9678561384348,40.7782877397822,16E,10182018,Juvenile,Cinnamon
-73.9637824756607,40.7904737110761,30B,10072018,Adult,Gray
-73.9775079672882,40.7691500357424,04C,10102018,Adult,Gray
-73.9777978497894,40.7668620784309,01D,10062018,Juvenile,Gray
-73.9524364087437,40.792846505434,37I,10062018,Adult,Cinnamon
-73.9639159298446,40.7891774637988,29C,10072018,Adult,Gray
-73.9738481771673,40.7706540698938,07E,10132018,Adult,Gray
-73.9681917366128,40.7723298813768,11I,10122018,Adult,Gray
-73.9689000978955,40.7828364735236,20B,10132018,Adult,Gray
-73.9767835160078,40.7674030330482,02E,10142018,Adult,Cinnamon
-73.9695685186489,40.7788293026327,16D,10072018,Adult,Gray
-73.980033740004,40.7683608292333,02B,10132018,Adult,Gray
-73.967767372181,40.784702631615,23B,10122018,Adult,Gray
-73.9663977261879,40.775645134229,14H,10122018,Adult,Gray
-73.9771335416403,40.7668431485224,02E,10102018,Adult,Gray
-73.9573469787503,40.7944044592573,36E,10132018,Adult,Gray
-73.9747288122551,40.7659918747507,02G,10072018,Adult,Gray
-73.9740381194088,40.7675912588173,04G,10072018,Adult,Gray
-73.9682830510954,40.7810151087286,19D,10082018,Adult,Gray
-73.9712550584322,40.7764273475386,13D,10182018,Adult,Gray
-73.9672054610151,40.7876519923501,26A,10062018,Adult,Gray
-73.9724947710698,40.7696619340886,06G,10082018,Adult,Gray
-73.9668909481942,40.7841298584027,22C,10062018,Adult,Gray
-73.9740007759509,40.7650077086539,01H,10132018,Adult,Gray
-73.9690968160819,40.769923269444,08I,10062018,Adult,Gray
-73.9563661256875,40.7966823114508,39D,10082018,Adult,Gray
-73.9745687653791,40.7776396926997,13A,10142018,Adult,Gray
-73.9748247677824,40.7667893867839,02G,10102018,Adult,Gray
-73.9693202078293,40.771043472925,09H,10062018,Adult,Gray
-73.970996228532,40.7715540712285,09G,10072018,Adult,Gray
-73.9554891003543,40.7968774599654,40E,10142018,Adult,Gray
-73.9693894305786,40.7756906748026,13F,10082018,Adult,Gray
-73.9690082314914,40.7738993942891,12G,10122018,Adult,Gray
-73.9667474482967,40.7760643720793,15H,10082018,Adult,Cinnamon
-73.9796409671481,40.7679049871186,01C,10132018,Adult,Cinnamon
-73.9722500196844,40.7742879599026,11D,10102018,Adult,Gray
-73.9587072373474,40.7985209579925,40B,10192018,Adult,Gray
-73.9529230207908,40.7960663442573,40G,10132018,Juvenile,Gray
-73.9731880656287,40.7660026186155,02H,10062018,Adult,Black
-73.9632799339872,40.7808316436308,21H,10182018,Juvenile,Gray
-73.9771696835698,40.7697011100487,04C,10062018,Juvenile,Gray
-73.9636234953334,40.7775138547689,18I,10072018,Adult,Cinnamon
-73.9775735077285,40.7692872082165,04C,10102018,Adult,Gray
-73.9745009906157,40.7741574075364,10C,10182018,Adult,Gray
-73.9674069524601,40.7772529662424,16F,10132018,Adult,Gray
-73.97035767623,40.7714036487747,09H,10182018,Adult,Gray
-73.9697744662785,40.7755950428973,13F,10072018,Adult,Cinnamon
-73.9587179613803,40.7992119571657,41A,10072018,Adult,Gray
-73.9649632550828,40.7809187761995,20F,10072018,Adult,Gray
-73.9699369796844,40.7720350191273,10G,10172018,Adult,Gray
-73.9651250402583,40.7812884929069,20F,10072018,Juvenile,Gray
-73.9640741640547,40.7807274581426,20G,10182018,Juvenile,Gray
-73.9782417115139,40.7724665036447,07A,10062018,Adult,Gray
-73.9676539688726,40.7777229934129,16F,10082018,Adult,Gray
-73.9721210372896,40.7667971476099,04I,10062018,Adult,Gray
-73.9714242426496,40.7744535798123,11E,10122018,Adult,Gray
-73.9551370586201,40.7946465469021,38F,10182018,Adult,Gray
-73.9676732725672,40.7763194425467,15G,10192018,Adult,Gray
-73.9558370309765,40.7921977208472,35G,10072018,Adult,Gray
-73.9788138172962,40.7693001754769,03B,10102018,Juvenile,Gray
-73.9700264128414,40.7692014637698,07I,10132018,Juvenile,Cinnamon
-73.9545101041865,40.7903823616782,34I,10102018,Adult,Gray
-73.9699513151755,40.7722062991044,10G,10172018,Juvenile,Gray
-73.9745204169071,40.7736282868469,09C,10062018,Adult,Gray
-73.9695881075086,40.7842441291991,21A,10192018,Juvenile,Gray
-73.9697178096275,40.7697036696301,07I,10132018,Adult,Gray
-73.9611446263364,40.7911003407299,32D,10132018,Adult,Cinnamon
-73.9801138983722,40.7685721515635,02B,10132018,Adult,Gray
-73.953123365424,40.7941113777459,38H,10122018,Adult,Gray
-73.9775465365348,40.7681943707876,03D,10102018,Adult,Gray
-73.9564215689843,40.7957539444068,38E,10102018,Adult,Gray
-73.9553811810434,40.7970895007931,40E,10142018,Adult,Gray
-73.9668964315686,40.7777577990886,16G,10102018,Adult,Gray
-73.9548877830136,40.7950157489103,38F,10182018,Adult,Gray
-73.9548207106339,40.7946991812402,38F,10132018,Juvenile,Gray
-73.9705370795538,40.7761725434851,13E,10082018,Adult,Gray
-73.9790822606486,40.7714466633386,05A,10062018,Juvenile,Cinnamon
-73.9721899838568,40.7761519045651,13C,10102018,Adult,Gray
-73.963858549251,40.7808999610914,21G,10142018,Adult,Gray
-73.9524490779105,40.7936003219524,38I,10192018,Adult,Gray
-73.9683653449966,40.7719661592206,10I,10102018,Adult,Gray
-73.9673603655908,40.7876974177782,26A,10062018,Adult,Gray
-73.9521514669041,40.7949515182825,39H,10132018,Juvenile,Gray
-73.9549082481152,40.7933537584624,36G,10122018,Adult,Gray
-73.97033289562,40.7701079697795,07H,10062018,Adult,Cinnamon
-73.9738723117119,40.7786845612246,14A,10142018,Adult,Gray
-73.971730277301,40.7748805439381,11D,10062018,Adult,Gray
-73.9727698663722,40.7714335285174,08F,10122018,Adult,Gray
-73.9686413326172,40.7817423907284,19C,10182018,Juvenile,Gray
-73.956200809768,40.798181446265,40C,10172018,Adult,Gray
-73.9773898301093,40.7708581562057,05B,10082018,Adult,Gray
-73.9665705456197,40.7823552871044,21D,10082018,Adult,Gray
-73.9695133370801,40.7765009796853,14E,10082018,Adult,Gray
-73.9561669236168,40.7994737431277,42C,10132018,Adult,Gray
-73.9704790263224,40.7762270645666,13E,10172018,Adult,Gray
-73.9617594316752,40.7946803725236,35A,10142018,Adult,Gray
-73.9638179439747,40.7924173263904,32A,10132018,Juvenile,Gray
-73.9726920847792,40.7794117463889,16A,10192018,Adult,Cinnamon
-73.9743970455533,40.7687880243986,05F,10072018,Adult,Gray
-73.9687020800791,40.7735903424522,11H,10102018,Adult,Gray
-73.9610266708075,40.7817512107392,23I,10192018,Adult,Gray
-73.9628982772673,40.7884304803386,28D,10192018,Adult,Gray
-73.9591400366159,40.7891708599318,31F,10072018,Adult,Gray
-73.9588809150045,40.7847231576181,26I,10102018,Adult,Gray
-73.9784872728213,40.7688122603932,03C,10072018,Adult,Gray
-73.9530791622513,40.7959885603967,40G,10132018,Juvenile,Gray
-73.9787312025627,40.7701071405918,04B,10182018,Adult,Gray
-73.979734151564,40.7682150214703,02B,10102018,Adult,Gray
-73.9731113265165,40.7786640676355,15A,10172018,Adult,Gray
-73.9698959071826,40.7716763799299,09H,10062018,Adult,Gray
-73.9568524771058,40.7974664985551,40C,10062018,Juvenile,Gray
-73.9707339200738,40.7796333355689,17C,10132018,Adult,Gray
-73.9675309175947,40.7788649926486,17E,10172018,Adult,Gray
-73.9670432105975,40.7753462013506,14H,10122018,Adult,Gray
-73.9647284206644,40.7839611840884,23E,10062018,Adult,Gray
-73.9679399097382,40.7742813149957,13H,10102018,Adult,Gray
-73.9787040192473,40.7679010247281,02C,10102018,Adult,Gray
-73.9750463844984,40.7666871742836,02F,10142018,Adult,Gray
-73.9760942252437,40.7742035674209,09B,10132018,Juvenile,Gray
-73.9806805581636,40.7681537966505,01B,10122018,Adult,Gray
-73.9801651470389,40.7677698656935,01B,10122018,Adult,Gray
-73.9596949258862,40.7900079479217,31E,10062018,Adult,Gray
-73.9565197137317,40.7986011403785,41C,10072018,Adult,Black
-73.9770628333002,40.7728567364852,07B,10082018,Adult,Gray
-73.9745630038492,40.769260262874496,05E,10082018,Adult,Cinnamon
-73.9801562527339,40.7687267327113,02B,10102018,Juvenile,Gray
-73.980919134781,40.7683772453336,01A,10142018,Juvenile,Gray
-73.9601215198114,40.7909769801241,32D,10062018,Adult,Gray
-73.9756573579063,40.7656644063024,01G,10102018,Adult,Gray
-73.9801007327506,40.7677455633932,01B,10192018,Juvenile,Cinnamon
-73.9595485734618,40.7835326425693,25I,10072018,Adult,Gray
-73.9708364583591,40.7723691587433,10F,10072018,Adult,Gray
-73.9801698909399,40.7683721553321,02B,10102018,Adult,Gray
-73.9703774000082,40.7717607551555,09G,10072018,Adult,Gray
-73.9694468044483,40.770360886038,08I,10132018,Adult,Gray
-73.9702963056917,40.7697928730791,07H,10062018,Adult,Gray
-73.9748943397482,40.7703992564272,06E,10142018,Juvenile,Gray
-73.9800896621713,40.7684379810317,02B,10132018,Adult,Gray
-73.9697471123497,40.7773163388327,15E,10082018,Adult,Gray
-73.9542990150586,40.7940915300678,37G,10072018,Adult,Cinnamon
-73.9626560807032,40.7884633049896,28D,10122018,Juvenile,Black
-73.972416242971,40.7714260236636,08F,10122018,Adult,Gray
-73.9597048490102,40.7955846466241,37B,10182018,Adult,Gray
-73.9720174997123,40.7748894266027,11D,10102018,Adult,Black
-73.9525752408169,40.7954915417553,39H,10072018,Juvenile,Gray
-73.9730277911422,40.7712145488828,07F,10082018,Juvenile,Gray
-73.9711178122133,40.7672642958437,04I,10072018,Adult,Black
-73.9744488584414,40.7741627220859,10C,10132018,Adult,Gray
-73.9759830650957,40.7683034739069,03E,10062018,Adult,Gray
-73.95448101115,40.7954469678857,39F,10062018,Adult,Gray
-73.9613780522542,40.790786197111,31D,10062018,Adult,Gray
-73.9640534906634,40.7777383899836,17I,10142018,Adult,Cinnamon
-73.9794840520702,40.7709595369804,04A,10072018,Adult,Gray
-73.9604482901468,40.7898646293603,31E,10062018,Adult,Gray
-73.9746918762076,40.7655231883678,01G,10062018,Juvenile,Gray
-73.9689051473072,40.7764511282884,14F,10072018,Adult,Gray
-73.9763373510536,40.7741168933928,09B,10132018,Juvenile,Gray
-73.9755192076934,40.7664413570796,02F,10142018,Adult,Gray
-73.9671851611243,40.7750878657618,14H,10122018,Adult,Gray
-73.9715466850324,40.7695584933538,06H,10202018,Adult,Gray
-73.9580021017892,40.7955140102242,37D,10142018,Adult,Gray
-73.9771843912229,40.7723666382125,07B,10082018,Adult,Gray
-73.956998502609,40.7948117428147,37E,10062018,Adult,Gray
-73.9736164871197,40.7725695048569,08D,10072018,Adult,Gray
-73.9707215394887,40.7727508149058,10G,10062018,Adult,Gray
-73.979636950073,40.7677999753976,01C,10132018,Adult,Cinnamon
-73.9777206733344,40.7668595585487,01D,10072018,Adult,Gray
-73.9684806250183,40.7858776210151,24A,10072018,Adult,Gray
-73.9649590119935,40.7822107920769,21F,10182018,Adult,Gray
-73.9596865318094,40.7893787188526,31F,10132018,Adult,Gray
-73.9581241870185,40.7961057536141,38C,10192018,Adult,Gray
-73.9719194877439,40.7748000962909,11D,10102018,Adult,Gray
-73.951448051873,40.7973951649254,42G,10182018,Adult,Gray
-73.9746802194012,40.7731347452245,09C,10062018,Adult,Gray
-73.9632164738341,40.7921270121312,32B,10102018,Adult,Cinnamon
-73.9563473341712,40.7893712398425,32H,10062018,Adult,Gray
-73.9688070760806,40.7779688294172,16E,10142018,Adult,Gray
-73.9599197612389,40.7954836456006,36B,10132018,Adult,Gray
-73.9698843507358,40.7803754187581,18C,10182018,Juvenile,Gray
-73.9578237168359,40.7980959471034,40B,10142018,Adult,Gray
-73.9638270331336,40.7810450065235,21G,10072018,Adult,Gray
-73.9797112925048,40.7688046778472,02B,10132018,Adult,Gray
-73.9589852989486,40.7912720015917,33E,10142018,Adult,Gray
-73.9538867186376,40.7941409434007,38G,10202018,Adult,Gray
-73.9746965894947,40.7664351724309,02G,10102018,Adult,Gray
-73.9552595564798,40.7889533029466,32I,10072018,Adult,Gray
-73.958317581802,40.7916566683158,33E,10142018,Adult,Gray
-73.976422624924,40.7735818387346,08B,10072018,Adult,Gray
-73.9744555348544,40.7728498106357,08D,10072018,Adult,Cinnamon
-73.9793101482654,40.7692600238491,03B,10072018,Adult,Gray
-73.9582694312289,40.7917367820255,33F,10082018,Adult,Gray
-73.9520280004414,40.7946345014466,39I,10132018,Adult,Gray
-73.9634835346077,40.7918244310746,31A,10172018,Adult,Gray
-73.970795746101,40.7704727212299,08H,10142018,Adult,Gray
-73.9685227310735,40.776599466588,15F,10072018,Adult,Gray
-73.9551524422379,40.7910535596756,34H,10062018,Adult,Black
-73.9664669369583,40.7774085361976,16G,10102018,Adult,Gray
-73.9686304581526,40.7773631337117,15E,10082018,Adult,Gray
-73.9605362268777,40.7939470599346,35C,10072018,Adult,Gray
-73.9534509627885,40.7921084224711,36I,10172018,Adult,Gray
-73.9685859705486,40.7848805065322,23A,10182018,Adult,Gray
-73.9564478909357,40.7976928775417,40C,10062018,Adult,Black
-73.9642900903774,40.7917017168842,31A,10102018,Adult,Gray
-73.9656324462902,40.7834034753081,22E,10142018,Adult,Gray
-73.9772635911119,40.7709428872533,06B,10172018,Adult,Gray
-73.9764397550289,40.7737004557104,08B,10072018,Adult,Gray
-73.9699672074164,40.7774389345748,15D,10072018,Adult,Gray
-73.9527227282134,40.7935061484064,37I,10102018,Adult,Cinnamon
-73.9756993198381,40.7681956641913,03E,10082018,Adult,Cinnamon
-73.9757673193743,40.7669614322613,02F,10142018,Adult,Gray
-73.9583688637255,40.791388958496,33E,10122018,Adult,Gray
-73.9767220179725,40.7753262103123,10A,10142018,Adult,Gray
-73.9676410497481,40.7766043512974,15G,10192018,Adult,Gray
-73.9667206046912,40.7779993565098,17G,10172018,Adult,Gray
-73.975592325642907,40.7672967972471,03F,10132018,Adult,Black
-73.9559677963727,40.7951124076946,38E,10102018,Adult,Gray
-73.9801985977846,40.7680159511705,01B,10122018,Adult,Cinnamon
-73.9623696148045,40.792184861375,32B,10172018,Adult,Gray
-73.9531013359625,40.7921223556535,36I,10072018,Adult,Gray
-73.9809876538513,40.7683223242143,01A,10142018,Adult,Gray
-73.9770948563006,40.7724063459185,07B,10082018,Adult,Gray
-73.9690168673844,40.7777612043914,15E,10132018,Adult,Gray
-73.968807163616,40.7812018159499,19C,10182018,Adult,Gray
-73.9702420100291,40.7772720889907,14D,10142018,Adult,Gray
-73.9693876553956,40.7707232748402,08I,10062018,Adult,Gray
-73.9706360005275,40.7717074044466,09G,10072018,Adult,Gray
-73.9719036217446,40.7803588122409,17A,10172018,Adult,Gray
-73.9532657715601,40.7949046809422,39G,10182018,Juvenile,Gray
-73.9747060143742,40.7728528164878,08C,10072018,Adult,Gray
-73.9592103064327,40.7904390691553,32E,10172018,Adult,Gray
-73.9755562526811,40.7678821029525,03E,10062018,Adult,Gray
-73.9701030393506,40.7838953063625,21A,10192018,Juvenile,Gray
-73.967762162893,40.7823359027165,20C,10182018,Juvenile,Cinnamon
-73.9686622009739,40.7767294380502,15F,10102018,Adult,Gray
-73.9690175838534,40.7760432720017,14F,10072018,Juvenile,Gray
-73.9617207091245,40.7922839025935,33B,10102018,Adult,Gray
-73.9719359643975,40.772699885583,09F,10142018,Adult,Gray
-73.9722472286151,40.7699550476176,06G,10202018,Adult,Gray
-73.9754802138871,40.773300804412,09C,10062018,Adult,Gray
-73.9548957862084,40.7944844464619,37G,10142018,Adult,Gray
-73.9725157534356,40.765837672923404,02I,10062018,Adult,Gray
-73.9615516703494,40.7905219388359,31D,10142018,Juvenile,Gray
-73.9775571403892,40.7665316585198,01E,10072018,Adult,Gray
-73.9671419119456,40.7758602486862,14G,10122018,Adult,Cinnamon
-73.9576349321357,40.7904409912437,32G,10132018,Juvenile,Gray
-73.9811218801005,40.7684406206185,01A,10142018,Adult,Gray
-73.9673103881521,40.7874267409618,26A,10062018,Juvenile,Gray
-73.9628349778362,40.793887005206,34A,10132018,Adult,Gray
-73.9735383602914,40.7723124703937,08D,10072018,Adult,Gray
-73.9544553697736,40.7912866208106,34I,10122018,Adult,Gray
-73.9631350020634,40.791907210332,32B,10102018,Juvenile,Gray
-73.9540151828782,40.7920066170587,35H,10132018,Adult,Cinnamon
-73.9608834102446,40.790624710005,31D,10142018,Juvenile,Gray
-73.9787846880249,40.7682545903488,02C,10132018,Adult,Gray
-73.9756894776708,40.7681638218212,04E,10202018,Adult,Cinnamon
-73.9682129261841,40.7754232358118,14G,10122018,Adult,Gray
-73.9589249555235,40.7908193284981,32E,10172018,Adult,Gray
-73.9801619956135,40.7678576697542,01B,10122018,Adult,Cinnamon
-73.9692650850957,40.7713793846002,09H,10182018,Adult,Gray
-73.9579645940414,40.7918613498407,34F,10072018,Adult,Gray
-73.9548431601579,40.7906346271566,34I,10102018,Adult,Gray
-73.9639024988123,40.7776953065849,18I,10072018,Adult,Gray
-73.9695964983454,40.7802302192799,18C,10182018,Juvenile,Black
-73.9752029513644,40.7671734667361,03F,10062018,Adult,Cinnamon
-73.9748962681637,40.76787782717,04F,10132018,Adult,Gray
-73.9692946938852,40.7767389791452,14E,10082018,Adult,Gray
-73.954959868822,40.7985404965582,41D,10142018,Adult,Gray
-73.9756533763813,40.7733537881363,08B,10122018,Adult,Cinnamon
-73.9542332505231,40.7933475171434,37G,10142018,Adult,Gray
-73.9578316525492,40.7890102959629,31G,10072018,Adult,Gray
-73.9576304473722,40.7959810622342,38D,10172018,Adult,Gray
-73.9687476703117,40.7742856696093,12G,10122018,Adult,Cinnamon
-73.953296595236,40.7927644594513,36I,10172018,Adult,Gray
-73.9697160572446,40.7711445570446,09H,10062018,Adult,Gray
-73.9542074814296,40.7954322240004,39F,10142018,Adult,Gray
-73.9665871993517,40.7836775064883,22D,10122018,Adult,Gray
-73.9704339422613,40.7740149529644,11F,10062018,Adult,Gray
-73.9571233640232,40.7992458980266,41B,10142018,Adult,Gray
-73.9598378495787,40.7956843021662,37B,10182018,Adult,Gray
-73.9754794191553,40.7696404489025,05E,10122018,Adult,Cinnamon
-73.9591667162801,40.7937602121568,35D,10132018,Juvenile,Gray
-73.9683041099256,40.7862652300082,24A,10142018,Adult,Gray
-73.9700879096644,40.7765899724756,14E,10172018,Adult,Gray
-73.9604089940153,40.7910028063138,32D,10132018,Adult,Cinnamon
-73.9757413215621,40.7692582758978,04E,10082018,Adult,Gray
-73.9579689996645,40.7949338489917,37D,10182018,Juvenile,Gray
-73.9709817796369,40.7773554311586,14D,10192018,Adult,Gray
-73.9657327332849,40.7747554568985,14I,10182018,Juvenile,Gray
-73.9787658435198,40.7689419765393,03B,10072018,Adult,Gray
-73.9569811285656,40.793091234605,35F,10122018,Adult,Gray
-73.9681093100008,40.7731753915361,11H,10132018,Adult,Gray
-73.9657958433575,40.7763496875058,15H,10132018,Adult,Gray
-73.9541500874008,40.7920329989756,35H,10132018,Juvenile,Cinnamon
-73.9748318777506,40.7771821378056,13A,10172018,Adult,Gray
-73.9583477850634,40.7914073632782,33F,10122018,Adult,Gray
-73.9785300509908,40.7721127748427,06A,10062018,Adult,Gray
-73.9564632239432,40.7904807427954,33G,10132018,Adult,Cinnamon
-73.9703705008688,40.7818586173755,19B,10182018,Adult,Gray
-73.9616972557304,40.7953872829374,36A,10132018,Juvenile,Cinnamon
-73.9743873549635,40.7745426051392,10C,10182018,Adult,Gray
-73.9745953710328,40.7728284025195,08D,10072018,Adult,Gray
-73.9661361310677,40.7787872561177,18G,10132018,Adult,Gray
-73.9540022445432,40.797940985497704,41E,10072018,Adult,Gray
-73.9789971286844,40.7707024146365,05A,10102018,Adult,Cinnamon
-73.9704121989487,40.7824040236981,19A,10132018,Adult,Gray
-73.9587401274261,40.7960322222949,37C,10132018,Adult,Gray
-73.9590502257662,40.794290363687,36C,10132018,Adult,Gray
-73.9561840935803,40.799203782149696,42C,10132018,Adult,Gray
-73.964593167562,40.7780374890066,18H,10142018,Adult,Gray
-73.9532074573139,40.7934669464908,37H,10062018,Adult,Gray
-73.974828939898,40.7668886121909,02F,10142018,Adult,Gray
-73.9767141407274,40.7737313251559,08A,10142018,Juvenile,Gray
-73.9807078515193,40.7683335292642,02A,10102018,Adult,Cinnamon
-73.9742010726136,40.769150169929,05F,10072018,Adult,Gray
-73.9707683621584,40.7759815566123,13E,10172018,Adult,Gray
-73.9607056611532,40.7889786103871,30E,10082018,Adult,Gray
-73.9710026704697,40.7761052764621,13D,10142018,Adult,Gray
-73.9676112864286,40.7772792086081,16F,10082018,Adult,Gray
-73.9643223016635,40.781431908715,21F,10182018,Adult,Cinnamon
-73.9710116801402,40.7723689301989,10G,10172018,Adult,Black
-73.9598084794625,40.7976165434502,39A,10142018,Adult,Gray
-73.9729603550254,40.7660215710657,03H,10082018,Adult,Black
-73.9595613548804,40.7838057527338,25I,10072018,Adult,Gray
-73.9573724133264,40.7980080911115,40C,10172018,Adult,Gray
-73.9734687538064,40.7694308959222,06F,10082018,Adult,Cinnamon
-73.969058856545,40.7766356226979,14F,10122018,Adult,Cinnamon
-73.9632646049622,40.7817401292083,22G,10182018,Adult,Gray
-73.970315671921,40.7720905395472,10G,10172018,Adult,Gray
-73.9574749571848,40.7981898890735,40C,10062018,Adult,Gray
-73.9761776424664,40.7695941843825,05D,10182018,Adult,Gray
-73.9793334416378,40.7674142089209,01C,10132018,Adult,Cinnamon
-73.9623922773932,40.7814944428327,22H,10072018,Adult,Cinnamon
-73.9578779556574,40.7934116539732,35E,10062018,Adult,Gray
-73.9782283921819,40.7667932602077,01D,10072018,Adult,Gray
-73.958024711869,40.7938724278575,36D,10072018,Adult,Gray
-73.9662438996681,40.7890381809441,28A,10072018,Adult,Cinnamon
-73.9707737073771,40.7800373465838,17B,10122018,Adult,Black
-73.9674285955293,40.7829723919744,21C,10062018,Adult,Gray
-73.9696688162449,40.7741422177187,12F,10202018,Adult,Black
-73.9726958070536,40.7706096126328,07F,10082018,Adult,Gray
-73.9699124811406,40.7743016981538,12F,10072018,Adult,Gray
-73.9535410657077,40.7928711760061,36H,10082018,Adult,Gray
-73.9736238258579,40.7688712771191,05F,10072018,Adult,Gray
-73.9589635326362,40.7951748673846,37C,10122018,Adult,Gray
-73.9693338657183,40.7757055884538,13F,10082018,Adult,Gray
-73.9764314091366,40.7736458057952,08B,10072018,Adult,Gray
-73.9541201789795,40.7931811701082,36H,10102018,Adult,Gray
-73.9761447791484,40.7690147873986,04D,10082018,Adult,Cinnamon
-73.9694681803635,40.770585795359,08I,10062018,Adult,Gray
-73.9638298997554,40.7825966332367,22F,10072018,Adult,Cinnamon
-73.9653739273979,40.7889762096967,28B,10102018,Adult,Gray
-73.9631045499811,40.7906180969472,30B,10192018,Adult,Gray
-73.9772070122251,40.7694343352509,04C,10102018,Adult,Cinnamon
-73.965738547469,40.7886962740167,27B,10062018,Adult,Gray
-73.9620542514749,40.7943731722138,34A,10122018,Adult,Gray
-73.9680774548516,40.7762491903691,14F,10122018,Adult,Gray
-73.9697983725608,40.7700677022205,08I,10132018,Adult,Gray
-73.971086588091,40.7719703235178,09G,10072018,Adult,Gray
-73.9600546294497,40.7914969165757,33D,10172018,Adult,Gray
